Date,avg temp,max temp,min temp,rainFall,price
2016-12-28,-1.4,4.8,-6.5,0,4200
2016-12-27,1.2,4.5,-3.2,2.1,4226
2016-12-26,4.6,6.2,2.9,10.3,4206
2016-12-23,1.7,4.7,-0.3,0.6,4163
2016-12-22,8.4,15.3,4.4,14.4,4169
2016-12-21,8.7,13.7,3,24.2,4145
2016-12-20,7.3,13,3.3,0,4119
2016-12-19,7.2,10.5,3.4,4.9,4089
2016-12-16,-1.8,2.9,-6.9,0,4093
2016-12-15,-0.8,2.7,-4.2,0.1,4077
2016-12-14,1.6,4.7,-1,2.5,4058
2016-12-13,5.4,9.9,1.4,0.3,4077
2016-12-12,3.9,10.1,-2.8,0.2,4044
2016-12-09,4.6,8.9,-0.5,1.3,4111
2016-12-08,3.6,9.7,-2.5,1.3,4057
2016-12-07,1.6,7.6,-4.2,0.1,3978
2016-12-06,1.8,6.7,-2.9,0,3959
2016-12-05,7.9,13.8,2.5,0.1,3951
2016-12-01,6.5,10.8,0.8,0.1,3927
2016-11-30,6.2,10.7,1.2,2.5,3838
2016-11-29,3.1,10,-2.3,0.2,3725
2016-11-28,3.8,8.4,-0.2,0,3725
2016-11-25,1.9,8.1,-2.8,0,3725
2016-11-24,0.7,5.5,-3,0,3712
2016-11-23,3.1,7.6,-0.5,0.1,3762
2016-11-22,6.3,10.9,2.5,0.9,3790
2016-11-21,10.3,14.2,6.1,0.1,3709
2016-11-18,10,15.6,3.6,12.8,3630
2016-11-17,8.7,16.1,3.3,0,3440
2016-11-16,6.6,14.3,0.3,0,3561
2016-11-15,9.5,15.2,3.4,0,3567
2016-11-14,14.3,18.7,10.2,2.3,3435
2016-11-11,9.3,15.2,4.5,0.9,3263
2016-11-10,7.3,12,2.8,3.1,3233
2016-11-09,4.3,10.5,-0.7,0,3281
2016-11-08,8.2,12.7,3.1,1.7,3255
2016-11-07,13.1,17.8,9.4,1.5,3270
2016-11-04,10.2,17.4,3.5,0,3218
2016-11-03,8.1,14.7,2.9,0.1,3233
2016-11-02,5.3,11.8,-1.2,0.1,3422
2016-11-01,4.6,9.7,0.4,0,3419
2016-10-31,8.3,11.6,4.4,0.3,3552
2016-10-28,14.1,16.5,12.1,5.6,3592
2016-10-27,14.5,19.2,9.1,0,3723
2016-10-26,13.8,18.3,10,0,3792
2016-10-25,14.6,19.1,11.3,13.7,3911
2016-10-24,14.2,19.4,9.5,0,4011
2016-10-21,16.6,18.8,14.9,0.4,4179
2016-10-20,16.8,22.7,11.7,0.1,4241
2016-10-19,16.8,23.3,12.6,0,4481
2016-10-18,16.3,22.4,12,0,4685
2016-10-17,17.7,23.2,14,0.3,4753
2016-10-14,15.2,23.1,9.2,0,5107
2016-10-13,14.5,20.2,10.6,0,5340
2016-10-12,15.1,21.2,10.8,0,5738
2016-10-11,14.5,20.6,10.2,0,6047
2016-10-10,13.3,19.1,8.4,0,6470
2016-10-07,18.4,22.8,14.8,9.3,6657
2016-10-06,18.6,24.3,14.4,0,6759
2016-10-05,19.5,24.2,16.7,51.1,6912
2016-10-04,21.4,27.2,16.8,0.6,7304
2016-09-30,17.8,19.9,15.9,13,7719
2016-09-29,19.1,21.7,17,1.3,7788
2016-09-28,21.3,24.7,18.8,7.6,7805
2016-09-27,22.7,26.7,20.1,5.4,7846
2016-09-26,21.7,26.5,17.9,2.2,7532
2016-09-23,19.7,26.1,14.4,0,7643
2016-09-22,19.4,24.6,15.8,0,7694
2016-09-21,18.4,24.1,12.7,0,7940
2016-09-20,18.8,24.4,13.9,0,8088
2016-09-19,20.2,24.1,17.1,0.2,8443
2016-09-13,22.4,28.2,17.7,0,7845
2016-09-12,21.7,25.9,19.1,7.8,7545
2016-09-09,22.8,28.5,18.9,1.4,8128
2016-09-08,22.7,28.2,18.6,3.2,8081
2016-09-07,23.1,27.9,19.9,1.3,8186
2016-09-06,23.6,27.8,20.2,0,8035
2016-09-05,24.6,29.1,21.7,1.3,7892
2016-09-02,21.4,24.8,19.4,28.9,7872
2016-09-01,24.6,30.2,19.6,2,7754
2016-08-31,21.8,25.3,18.5,7.8,7641
2016-08-30,20.7,24.7,16.9,1,7175
2016-08-29,20.5,25.4,16.3,3,6708
2016-08-26,21.9,27.2,18.3,11.3,6384
2016-08-25,27.2,33.7,21.3,2.1,6258
2016-08-24,27.3,33.2,22.9,0,5958
2016-08-23,27.3,32.2,23.6,1.8,5472
2016-08-22,28,34,23,1.2,5334
2016-08-19,28.2,33.6,23.8,0.4,4746
2016-08-18,28,33.6,23.7,0.4,4520
2016-08-17,27.7,33.3,23.2,0.7,4291
2016-08-16,27.9,33.2,24.2,4,4120
2016-08-12,29.5,35.6,24.4,0,4090
2016-08-11,29.3,35.4,24.1,0,4061
2016-08-10,28.4,34,23.9,0,4043
2016-08-09,27.7,32.6,23.9,0.6,4064
2016-08-08,28.2,34.5,24,4.9,3957
2016-08-05,28,33.6,23.3,0.2,3822
2016-08-04,27.7,33,23.4,0.2,3760
2016-08-03,26.7,31.8,23.1,1.6,3689
2016-08-02,26.4,30.9,23.6,3,3569
2016-08-01,27.4,32.8,23.7,2.4,3487
2016-07-29,27.8,32.1,24,9.7,3388
2016-07-28,28.3,32.7,24.8,0.8,3383
2016-07-27,28,32,24.5,0.9,3362
2016-07-26,28,32.8,24,0,3344
2016-07-25,27.3,31.6,24.5,5.8,3322
2016-07-22,25.8,30.7,21.7,0,3341
2016-07-21,25.1,29.7,21.5,0,3354
2016-07-20,25.3,29.8,21.6,0,3416
2016-07-19,25,30,20.4,0.1,3351
2016-07-18,23.7,28.7,19.7,0,3299
2016-07-15,24.5,28.7,20.7,0.8,3214
2016-07-14,25,30,21.4,2.3,3191
2016-07-13,25.6,29.9,22.1,0.1,3115
2016-07-12,24.6,28,22.4,8.2,3068
2016-07-11,25.6,30.3,22.2,2.9,3032
2016-07-08,25.4,31.2,20.8,1,2950
2016-07-07,24.2,29,20.9,1.2,2933
2016-07-06,23.6,27.4,21.2,27.8,2899
2016-07-05,24.8,28.6,21.5,39.5,2860
2016-07-04,22.2,24.7,20.2,53.2,2832
2016-07-01,24.2,27.6,22,55.2,2752
2016-06-30,24.4,29.2,20.8,1,2777
2016-06-29,22.8,26.7,19.2,0.9,2825
2016-06-28,22.4,27.4,17.8,0.5,2825
2016-06-27,22.1,27,17.6,1,2833
2016-06-24,21.9,25.2,19.9,30.3,2799
2016-06-23,24.2,29.4,19.9,0.1,2754
2016-06-22,22.8,26.4,20.6,7,2762
2016-06-21,23.6,28.1,20.1,0.3,2751
2016-06-20,23.2,28.4,18.5,5.7,2724
2016-06-17,23.2,29.5,17.5,0,2713
2016-06-16,22.1,25.9,19.1,1.7,2792
2016-06-15,21.5,24.9,18.7,4.8,2874
2016-06-14,22.1,27.4,18.4,0.5,2860
2016-06-13,22.5,27.7,19.2,0.1,2931
2016-06-10,22.8,28.8,17.7,0,3023
2016-06-09,22.2,28.3,17.4,0,3072
2016-06-08,21,25,18.1,1.7,3353
2016-06-07,21.2,25.9,17.9,0.3,3397
2016-06-03,21.6,28.3,14.3,0,3401
2016-06-02,20.2,27,13.1,0,3499
2016-06-01,20.9,26.5,15.8,0,3588
2016-05-31,21.7,28.1,15.5,0,3701
2016-05-30,21.3,28.4,14.4,0,3788
2016-05-27,21.5,27.5,16.8,0.1,3854
2016-05-26,20.4,25.9,15.1,0.1,3891
2016-05-25,19.4,25.8,13.7,0,3793
2016-05-24,18,21.3,15,20.3,3793
2016-05-23,20.6,27.8,12.5,0,3793
2016-05-20,19.9,28,11.9,0,3800
2016-05-19,20.3,28.8,12.4,0,3810
2016-05-18,20.3,29.3,11.4,0,3999
2016-05-17,17.8,26.6,8.6,0,3999
2016-05-16,15.4,21.7,9.9,5.9,3988
2016-05-13,16.6,22.5,11.9,0.1,3987
2016-05-12,18,25.1,11,0,3994
2016-05-11,15.7,21.7,11.4,0.9,3994
2016-05-10,13.9,17.2,12.2,20.1,3987
2016-05-09,18.1,23.4,13.6,0.2,4009
2016-05-04,17,22.3,11.7,0.2,3974
2016-05-03,15.3,19.8,11.7,26.8,3999
2016-05-02,18.9,25.9,11.8,7.8,4024
2016-04-29,14.4,20.9,8.4,0.1,4426
2016-04-28,13.6,19.2,9.6,2.4,4458
2016-04-27,12.4,15.5,10.8,25,4504
2016-04-26,17,25.4,8.7,1.4,4593
2016-04-25,15.9,24.9,7.3,0,4612
2016-04-22,17.1,24.6,11.2,0,4675
2016-04-21,13.8,17.3,10.9,28.8,4733
2016-04-20,13.9,20.3,7.3,0.7,4751
2016-04-19,12.5,19,7.4,0,4875
2016-04-18,13,18.9,8.3,1.2,4705
2016-04-15,13.7,21.2,6.5,0,4505
2016-04-14,14.7,21.3,9.6,0,4554
2016-04-12,12.5,19,6.2,0.6,4462
2016-04-11,10.9,16.1,6.8,0.2,4462
2016-04-08,13.9,21.7,8,0,4451
2016-04-07,12.7,18,9.2,21.9,4303
2016-04-06,12.8,21,5.7,12.2,4191
2016-04-05,12,19.6,5.1,0,4228
2016-04-04,11.2,15.6,7.6,1.8,4231
2016-04-01,13.2,22.8,4.3,0,4117
2016-03-31,12.4,20.7,4.8,0,4196
2016-03-30,12.7,20.3,6.4,0,4088
2016-03-29,11.9,18,4.8,0.1,4103
2016-03-28,9.3,17.5,0.7,0,4059
2016-03-25,5.8,11.1,1.4,0.2,4030
2016-03-24,6.4,12,1.2,0.2,4063
2016-03-23,8.1,13.6,4.1,0.5,3995
2016-03-22,9.3,16.9,2,0,3905
2016-03-21,8.6,15.6,2.3,0,3985
2016-03-18,11.2,15.4,7.9,9.3,3851
2016-03-17,10.2,18.3,0.9,0.1,3803
2016-03-16,8.8,16.4,3,0,3821
2016-03-15,5.6,13.3,-2.5,0,3821
2016-03-14,4.2,10,-0.5,0,3808
2016-03-11,0.7,5.8,-3.9,0,3924
2016-03-10,1.3,5.7,-1.9,0.1,3930
2016-03-09,3.1,8.2,0.3,2,3878
2016-03-08,5.9,9.3,2.4,2.8,3806
2016-03-07,8.9,14.9,3.4,0,3741
2016-03-04,9.4,13.7,4.6,9.7,3711
2016-03-03,7.2,15.2,-0.1,0,3672
2016-03-02,3.2,10.4,-3.8,0,3530
2016-02-29,-1.8,1.3,-4.8,0.3,3169
2016-02-26,2.8,7.3,-2.3,0.8,3147
2016-02-25,0.3,6,-5.9,0,3147
2016-02-24,-1,3.4,-4.7,0.6,3145
2016-02-23,3.3,8.5,-1.3,0.2,3160
2016-02-22,2.7,6.5,-1.5,0,3160
2016-02-19,4.5,8.9,-0.2,0,3124
2016-02-18,3.6,9.7,-2.9,0.1,3124
2016-02-17,1.2,6.5,-4.1,0,3078
2016-02-16,-0.1,4,-4.4,0.5,3047
2016-02-15,-3.1,0.1,-6,0.2,3033
2016-02-12,9.7,12,6.9,20.7,3003
2016-02-11,6.8,13.7,-1.2,0.2,3003
2016-02-05,-0.2,5.4,-5,0,3026
2016-02-04,0.4,5.9,-4.8,0,2966
2016-02-03,-1.8,4.9,-8.3,0,2914
2016-02-02,-3.4,2.7,-8.6,0,2908
2016-02-01,-2.9,1.7,-6.2,0,2881
2016-01-29,2.3,4.4,0.3,8.2,2777
2016-01-28,0.3,3.6,-4.6,6.7,2730
2016-01-27,0.2,6.1,-4.8,0,2715
2016-01-26,-1.7,3.5,-7,0.1,2598
2016-01-25,-6.6,-1.3,-12.4,0.3,2476
2016-01-22,-4.2,0.7,-9.3,0,2448
2016-01-21,-4.7,0,-8.4,0,2440
2016-01-20,-6.9,-2.3,-10.9,0,2354
2016-01-19,-7.5,-4.6,-9.7,0.8,2313
2016-01-18,-2,3.1,-7.3,0.9,2299
2016-01-15,-0.2,6.2,-5.3,0.1,2280
2016-01-14,-1.1,3.3,-5.5,0.1,2280
2016-01-13,-1.2,2.3,-4.9,0.8,2318
2016-01-12,-2.1,3.7,-7.1,0,2307
2016-01-11,-0.7,4.3,-4.4,0,2307
2016-01-08,-0.5,3.9,-3.8,0,2242
2016-01-07,0.4,4.3,-2.6,0,2271
2016-01-06,0.7,5.4,-4.2,0,2269
2016-01-05,0.6,4.4,-2.4,0.5,2266
2016-01-04,5.3,10.1,0.1,0,2215
2015-12-31,2,6.3,-1.7,0.3,2183
2015-12-30,0.9,7.4,-5.2,1.1,2202
2015-12-29,-1.4,4.8,-6.7,0,2202
2015-12-28,-2.4,2.2,-6.4,0,2160
2015-12-24,4.2,8.7,0.8,0,2147
2015-12-23,6.3,9,3.8,1.9,2127
2015-12-22,4.1,9.6,-1.1,0.1,2125
2015-12-21,4.3,9.3,0.5,1.5,2123
2015-12-18,-0.5,4.7,-6,0,2148
2015-12-17,-2,1.4,-4.8,0.3,2129
2015-12-16,1.7,5.5,-1.6,2.4,2157
2015-12-15,7.2,9.9,4.7,0.5,2178
2015-12-14,6.9,8.7,4.2,3.9,2175
2015-12-11,7.6,10.9,3.8,3.7,2202
2015-12-10,8.7,10.6,6.6,14.1,2247
2015-12-09,6.2,13.2,-0.4,0,2221
2015-12-08,4.6,11.1,0,0,2221
2015-12-07,3.5,9.9,-2.5,0,2221
2015-12-03,3,6.5,-0.3,3,2240
2015-12-02,7.3,11.3,2.9,5.7,2183
2015-12-01,4.7,12.1,-0.9,0,2211
2015-11-30,6.4,11.6,1.5,0.2,2232
2015-11-27,1.1,4,-1.9,0.6,2213
2015-11-26,0.9,4.5,-1.1,3.3,2134
2015-11-25,5.6,7.6,3.8,9,2174
2015-11-24,8.5,11.2,6,2.8,2164
2015-11-23,10.9,12.7,9.2,6.6,2058
2015-11-20,11,15.9,7.6,0.1,2020
2015-11-19,10.2,12.1,8.6,0.9,2020
2015-11-18,11.6,14.2,9.4,7.9,2042
2015-11-17,14.3,17.1,12.3,0.5,1991
2015-11-16,12.6,15.8,8.9,10.7,1949
2015-11-13,12.1,13.9,10.9,24.4,1875
2015-11-12,13.7,18.1,9.1,0.6,1919
2015-11-11,11.5,17.1,6.8,2,2174
2015-11-10,11.1,15.3,7.6,0.2,2207
2015-11-09,12.7,15.5,10.8,3.2,2200
2015-11-06,13.5,19.2,8,2.6,2210
2015-11-05,12.9,20.7,7.1,0,2221
2015-11-04,10.9,20,3.8,0,2310
2015-11-03,10.8,19,4.9,0,2297
2015-11-02,10.1,16.4,4.6,0.2,2317
2015-10-30,8,12.8,3.6,0,2326
2015-10-29,10.5,16.3,5.4,0.4,2356
2015-10-28,11.4,17.2,5.9,0,2328
2015-10-27,13.4,17.8,9.7,16.3,2340
2015-10-26,14.4,19.8,9.1,0.4,2370
2015-10-23,16.3,22,12.3,0,2398
2015-10-22,16.3,21.6,12.3,0.3,2453
2015-10-21,16.9,23.9,11.8,0.2,2501
2015-10-20,16.8,24.1,11.5,0,2569
2015-10-19,16.4,23.5,10.7,0.1,2592
2015-10-16,15.8,23.5,10.4,0,2596
2015-10-15,15.7,23.8,9.9,0,2617
2015-10-14,15.5,23.3,9.5,0,2640
2015-10-13,14.4,21.8,7.5,0,2675
2015-10-12,13.4,18.5,9.4,0.5,2727
2015-10-08,17.5,24.4,12.5,0.1,2732
2015-10-07,17.2,24.8,10.8,0,2717
2015-10-06,16.8,25.4,10.1,0,2732
2015-10-05,16.7,24.4,11,0,2788
2015-10-02,15.9,21.9,8.9,0,2748
2015-10-01,18.1,22.6,14.5,37.4,2770
2015-09-30,19.3,23.1,16.7,1.7,2783
2015-09-25,20.6,26.3,16.3,0,2697
2015-09-24,20.7,25.7,16.5,1.2,2691
2015-09-23,19,22.5,15.6,8.4,2703
2015-09-22,20.6,28,14.8,0,2687
2015-09-21,20.6,27.9,15.1,0,2740
2015-09-18,20.1,26.3,14.6,0,2706
2015-09-17,19.3,24.2,15.2,4.4,2699
2015-09-16,18.9,24.1,13.2,1.6,2733
2015-09-15,19.3,25.7,13.3,0,2760
2015-09-14,19.1,26.4,12.8,0,2810
2015-09-11,21,26.6,15.7,1.5,2795
2015-09-10,20.6,27.3,14.2,0,2765
2015-09-09,20.3,27.1,13.6,0,2846
2015-09-08,20,26.2,14.3,0,2870
2015-09-07,20.7,26.4,15.9,0.1,2888
2015-09-04,23.3,29,18.8,0,2857
2015-09-03,22.9,28.1,19.2,1.8,2865
2015-09-02,22.8,27.4,20,9.6,2881
2015-09-01,23.6,27.9,20.8,5,2887
2015-08-31,23.9,29.1,19.3,1.8,2908
2015-08-28,23,28.7,18.8,2.5,2817
2015-08-27,23.2,28.7,18.3,1.4,2836
2015-08-26,22.2,26.9,18.7,0.4,2901
2015-08-25,21.5,24,19.7,26.8,2892
2015-08-24,24.7,27.9,22.1,3.1,2881
2015-08-21,23.6,28.3,21.1,26.6,2838
2015-08-20,24.1,27.3,22,5,2882
2015-08-19,25,29,21.4,0,2814
2015-08-18,25.2,30,21.3,0,2728
2015-08-17,25.1,30.9,20.5,1,2673
2015-08-13,24.8,30.5,21,6.9,2750
2015-08-12,23.8,27.9,20.4,5.1,2829
2015-08-11,25.1,29.2,21.3,6.7,2778
2015-08-10,26.4,31.5,22.7,0,2779
2015-08-07,28.5,34.8,23.4,2.2,2712
2015-08-06,28.4,34.3,23.4,0,2736
2015-08-05,28,33.7,23.6,0,2715
2015-08-04,28,33.3,23.3,0,2708
2015-08-03,28.1,33.1,24.2,0,2723
2015-07-31,28.3,33.6,24.5,0.2,2720
2015-07-30,28.7,33.7,24.7,0,2720
2015-07-29,27.3,31.1,24.3,7.1,2785
2015-07-28,27.4,32,24.1,0.6,2798
2015-07-27,26.6,30.4,23.5,1.8,2821
2015-07-24,25.6,27.6,24.1,17.4,2812
2015-07-23,25.9,29.4,23.6,13,2861
2015-07-22,25.7,29.9,23,2.8,2837
2015-07-21,24.6,28.3,22.1,4.1,2867
2015-07-20,24.3,27.6,21.9,2.7,2895
2015-07-17,21.6,25.7,17.8,0.3,2904
2015-07-16,22.9,27.1,19.4,0,2921
2015-07-15,25,31.2,20.7,1,2921
2015-07-14,25.4,30.8,21,0.1,2941
2015-07-13,23.9,26.7,21.8,3.6,2998
2015-07-10,25,30.3,20.6,0,2937
2015-07-09,22.8,26.2,20.2,19.1,2937
2015-07-08,21,23.6,18.4,23,2932
2015-07-07,20.1,23.1,17.7,13.3,2998
2015-07-06,22.2,27.2,17.9,0.2,2987
2015-07-03,22.3,28,17.6,0.5,2983
2015-07-02,22.4,28.2,17,0.2,2989
2015-07-01,22.6,28.1,18.4,0.9,3015
2015-06-30,21.4,25.5,19,11.5,3022
2015-06-29,23.5,29.1,18.5,0.2,3126
2015-06-26,20.9,23.8,18.8,32.4,3140
2015-06-25,21.8,25.9,18.9,14.6,3214
2015-06-24,22.5,27.2,19.2,3.4,3303
2015-06-23,23.1,29,18.2,0.1,3303
2015-06-22,22.3,28,17.3,0.2,3327
2015-06-19,22.4,27.8,18.4,2.2,3359
2015-06-18,22.5,27.8,18.1,0.8,3387
2015-06-17,21.4,25.9,18.2,2.9,3384
2015-06-16,22.6,28.5,19.2,1.1,3408
2015-06-15,23,28.4,19.2,0,3508
2015-06-12,23.2,29.6,18.1,0.7,3502
2015-06-11,21.8,25.6,17.9,1.7,3490
2015-06-10,23.7,31.2,16.5,0,3405
2015-06-09,21.7,27.9,16.3,0,3421
2015-06-08,20.2,24.7,15.8,1.3,3397
2015-06-05,16.9,21.2,13.3,3.2,3411
2015-06-04,21.6,29.3,12.9,0,3422
2015-06-03,21.7,27.7,16.4,0,3438
2015-06-02,21.7,27.2,17.2,0.4,3475
2015-06-01,21.8,29,14.2,0,3562
2015-05-29,22.5,29.6,14.6,0,3742
2015-05-28,21.7,29.2,15.5,0,3697
2015-05-27,21.4,30,12.8,0,3655
2015-05-26,21.8,30.9,13.1,0,3639
2015-05-22,20.7,27.7,14,0,3653
2015-05-21,18.7,26.5,10.1,0,3600
2015-05-20,16.7,22.5,11.3,0,3342
2015-05-19,17.9,24.2,12.8,0.7,3242
2015-05-18,16.3,20.4,12.8,4,3034
2015-05-15,19.1,23.9,15.3,1.3,2870
2015-05-14,20.7,26.9,13.6,0,2870
2015-05-13,19.6,25.7,12.5,0,2870
2015-05-12,15.8,19.8,12.2,9,2855
2015-05-11,16.8,21.9,11.7,23.8,2972
2015-05-08,16.9,23.4,9.2,0,2972
2015-05-07,16.3,24.1,8.7,0,2962
2015-05-06,14.9,22.1,7.7,0,2913
2015-05-04,16.4,21.9,10.5,0,2712
2015-04-30,17.9,24,13.1,0.2,2715
2015-04-29,15.8,18.2,14,23.2,2807
2015-04-28,17.6,23.9,10.9,8.2,2779
2015-04-27,18.7,26.6,11.2,0,2768
2015-04-24,15.6,22.9,8.7,0,2719
2015-04-23,14.4,22.3,5.9,0,2738
2015-04-22,13.8,20.9,7.1,0,2795
2015-04-21,12.8,20.9,5.7,0,2780
2015-04-20,11.5,14.6,8.1,11,2697
2015-04-17,11.4,19,3.6,0,2640
2015-04-16,11.6,20.4,6,2.7,2617
2015-04-15,12,18.8,5.9,1,2574
2015-04-14,8.6,12.5,6.1,10.2,2565
2015-04-13,10.4,13.2,8.1,7.5,2516
2015-04-10,10.5,18.2,3.4,0,2538
2015-04-09,9,15.1,3.4,0,2538
2015-04-08,7.9,12.4,4.3,0.3,2568
2015-04-07,7.5,10.8,5.1,0.9,2559
2015-04-06,10.4,13.3,7.4,4.2,2546
2015-04-03,12.9,18.8,9,9,2529
2015-04-02,13.4,19.5,8.4,7.7,2509
2015-04-01,11.7,15.9,9.2,1.9,2486
2015-03-31,12.8,15.5,8.3,3.1,2480
2015-03-30,13.1,21.3,4.7,0,2442
2015-03-27,9.6,18.3,1.3,0,2415
2015-03-26,8.1,17,-0.8,0,2406
2015-03-25,5.9,14.2,-2.4,0,2401
2015-03-24,4.9,12.1,-1.6,0,2401
2015-03-23,5.5,11.5,-0.3,0,2371
2015-03-20,12.1,19.6,7.1,0,2340
2015-03-19,11.4,18.3,6.8,0.5,2310
2015-03-18,9.6,12.3,7.8,31.8,2305
2015-03-17,11.7,20.2,3,0,2280
2015-03-16,9.3,19.1,0.7,0,2289
2015-03-13,5.6,10.9,0.1,1.2,2308
2015-03-12,3.5,9.5,-2.9,0,2286
2015-03-11,2.5,8.1,-3.3,0,2271
2015-03-10,-1.6,2.7,-5.4,0,2293
2015-03-09,4.5,11.3,-3.3,0.1,2258
2015-03-06,3,10.5,-3.5,0,2216
2015-03-05,0.5,6.8,-5.6,0,2216
2015-03-04,0.2,4.3,-2.8,0,2202
2015-03-03,3.6,7.6,0.5,2.8,2174
2015-03-02,3.5,10.5,-3,0,2166
2015-02-27,-0.3,4.1,-3.7,0,2115
2015-02-26,3.6,8.2,-1.1,0.2,2082
2015-02-25,5.2,11.2,-0.4,0.1,2079
2015-02-24,3.4,9.6,-0.9,0,2067
2015-02-23,3.2,8.6,-0.2,0,2094
2015-02-17,3.6,6.4,1.7,0.3,1952
2015-02-16,5.1,6.8,3.8,10,1923
2015-02-13,-0.7,5.2,-6.4,0,1881
2015-02-12,0.6,4.8,-3.2,0,1884
2015-02-11,4,9.7,-1.2,0,1950
2015-02-10,3,8.1,-2.2,0,1914
2015-02-09,-3.9,1.2,-10.7,0.1,1919
2015-02-06,1.3,7.4,-3.6,0,1910
2015-02-05,0.9,5.4,-2.9,0.3,1920
2015-02-04,0.9,6.1,-3.4,0,1920
2015-02-03,0.7,7.9,-5.1,0,1920
2015-02-02,-0.2,7.3,-5.5,0,1920
2015-01-30,0,3.6,-3.6,0.2,1894
2015-01-29,0.3,3.7,-3.6,1.4,1911
2015-01-28,-2.1,3.5,-6,0.3,1912
2015-01-27,0.5,4.6,-3.7,0.3,1912
2015-01-26,5.6,9.1,2.7,1.7,1912
2015-01-23,1.4,6.8,-2.7,0,1910
2015-01-22,3.1,6.3,0.5,1.9,1910
2015-01-21,2.9,6.5,-0.6,3.1,1875
2015-01-20,0.4,6.8,-5.3,0,1889
2015-01-19,2.7,6.4,-1.3,0.4,1896
2015-01-16,1.5,5.3,-2.6,0.3,1896
2015-01-15,3.1,9.1,-1.3,0.2,1907
2015-01-14,2.7,5.9,-0.2,0.4,1913
2015-01-13,0.4,7.9,-6.5,0,1928
2015-01-12,-1.7,4.8,-6.5,0,1936
2015-01-09,-0.2,4.9,-5.1,0,1936
2015-01-08,-2.5,3.3,-7.8,0,1959
2015-01-07,-3,1.6,-6.5,0,1957
2015-01-06,1.8,7.1,-3.3,4.7,1980
2015-01-05,3.8,10.1,-2.7,4.1,1957
2015-01-02,-3.8,0.8,-7.6,0.3,1957
